"Card_Number","Card_Name","Category","Item_Name","Pull_Qty","Open_Qty","PRN_Qty","Unit","Lawson_Number","Bin_Location","Notes"
"M-75978","RECON URETHRA - FIGLER, B","Instrument / Tray","HBR URO Perineal Bookwalter A","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-75978","RECON URETHRA - FIGLER, B","Instrument / Tray","HBR URO Perineal Bookwalter B","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-75978","RECON URETHRA - FIGLER, B","Instrument / Tray","HBR URO Recon","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",".5 40/Ca S-INST-0630-002-720UNC9477","1","1","0","EA","","HBROR - A1C1-4002525Packing Vaginal 2x7","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10885380072437Tubing Suction Noncond 20ft St Maxi-Grip 20/CaCFN620A","1","1","0","EA","","HBROR - A3C3-4001943","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10885380027413GLOVE SURG SZ 8 BLUE W/NEU-THERA LF PF ST PROTEXIS PI 2D73EB80","1","1","0","EA","","HBROR - A4C3-21051134","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10885380031953GLOVE SURG SZ 7.5 SYNTHETIC CREAM LF PF ST PROTEXIS P2D72PT75X","1","1","0","EA","","HBROR - A4C3-5051092","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 00707387057251Drape Steri Lg 17x23in 4ea/Bx1010","1","1","0","EA","","HBROR - A5C6-11002338","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable","% Povidone Iodine 4oz O-051023 D-385696 NMDS093944","1","1","0","EA","","HBROR344663Soln Prep 10","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable","/5 Towels6701D","1","1","0","EA","","HBROR004683Pack Lp Gown 67013d Lg 1xlg W","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","0","1","EA","","HBROR025178","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA110HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","PRN / Inactive"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10694393126101Pant Incontinent Lg O-394941706A","1","1","0","BG","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR101HBROR055011","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","0","1","EA","","HBROR224118","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10195327017095PACK PROCEDURE LITHOTOMY CUSTOM STERILEDYNJ80236","1","1","0","EA","","HBROR239051","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10080196158768DEPRESSOR TONGUE STRL ADLT 6INMDS202075","2","2","0","EA","","HBROR346727","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 10080196690985Drsg Abd/Combine 8x10in R-002227NON21454","1","0","1","EA","","HBROR349224","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Supply / Disposable",", 00707387774981Blanket Warming Lower Body Bai R Hugger O-00137552500","2","1","1","EA","","HBROR356230","Required"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Drug / Medication","bupivacaine (MARCAINE-PF) injection 0.25% (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Drug / Medication","lidocaine (XYLOCAINE) 1 % injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-74204","RECTAL PROCEDURES MINOR - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00382903029952Syringe 10ml Ll 5/Sr /Bx/200 400/Ca O-000599302995","1","1","0","EA","","HBROR - A5C3-10052913","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00707387020910Drape C-Arm 165cmx106cm 10ea/Bx1013","1","1","0","EA","","HBROR - A5C6-8002334","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable","% Povidone Iodine 4oz O-051023 D-385696 NMDS093944","1","1","0","EA","","HBROR301044Irrigator Pathfinder Bulb 10inPA701EA110HBROR344663Soln Prep 10","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00848340010781Disp System Non Sterile Easy C AtcherO-EC52","1","1","0","EA","","HBROR032587","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 08714729808145FIBER LASER 200M0068403910","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA101HBROR034336","PRN / Inactive"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable","/CA S-317946/3719792F7113","1","1","0","EA","","HBROR051943SOLN IRRIG H2O ST 500ML BTL 18","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable","/Ca O-0511979780B","1","1","0","EA","","HBROR052800Sleeve Scd Thigh Lg 15pr","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00801741029752Cath Foley Silc 16fr 5ml 12/Ca N-001480165816","1","0","1","EA","","HBROR101539","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 08714729469643Basket Nitinol 1.9fr Zerotip D- 318592 D-200322M0063901050","1","0","1","EA","","HBROR104248","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00810019800344Pack Gown Lp Xlg W/Towel D-003997-385507614000","1","1","0","EA","","HBROR125010","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 10195327013349PACK PROCEDURE CYSTO CUSTOM STERILEDYNJ80162","1","1","0","EA","","HBROR239073","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 00801741029509BAG DRAINAGE URINE 2000ML 48IN TUBE ANTI REFLUX CHAMB154002","1","0","1","EA","","HBROR315222","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 08714729058533Stent Ureteral 6frx26cm Contou RM0061802230","1","0","1","EA","","HBROR316694","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 10080196998593Tray Skin Prep O-000455DYND70661","1","1","0","EA","","HBROR347533","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Supply / Disposable",", 10080196291588Lube Jelly 2oz St Flip Top Tub E O-051123 R-395032 MDS032285","1","1","0","EA","","HBROR395053","Required"
"M-67904","RIGID CYSTO  - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67904","RIGID CYSTO  - FIGLER, B","Drug / Medication","iohexol (OMNIPAQUE) 300 mg iodine/mL solution (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67904","RIGID CYSTO  - FIGLER, B","Drug / Medication","sodium chloride 0.9% (NS) irrigation (3,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","C Arm","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Laser Holmium","1","0","0","EA","","OR Room / Core","Required: No"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Table Maquet AlphaMaxx","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","Video Tower","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Capital Equipment","OLYMPUSWarmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","HBR URO Olympus Cystoscope 4mm 30 Degree","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","HBR URO Olympus Cystoscopy","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","HBR URO Olympus HD Flexible Ureteroscope","1","0","0","TRAY","","Sterile Processing / Core","Required: No"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","HBR URO Olympus HD Light Cord Tray","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","HBR URO Urethral Sounds","1","0","0","TRAY","","Sterile Processing / Core","Required: No"
"M-67904","RIGID CYSTO  - FIGLER, B","Instrument / Tray","Have AvailableHBR URO Walther Female Dilators","1","0","0","TRAY","","Sterile Processing / Core","Required: No"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00888937015478Stay Surgical Elastic Single H Ook 5mm Blue3311-1G","6","0","6","EA","","HBROR - A1C3-27014783","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","0","1","EA","","HBROR - A3C1-18013263Forcep Bipolar Cautery Bayonet Insulated20-1370IEA110HBROR - A3C1-41100642","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10884521007994SYRINGE BULB IRRIGATION 1.5OZ D-100156,344730 N-3973067000","1","1","0","EA","","HBROR - A3C3-10000612","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00085412001050Set Irrigation Cysto W/Cath 81In Ad Pr Clamp D-0108352C4040","1","1","0","EA","","HBROR - A3C3-24052011","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 20884527005557BOWL SOLUTION 16OZ POLY DISP ST LF 75/","2","2","0","CA","","HBROR - A3C4-2001407","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","00","6","1","0","EA","","","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10885380027291GLOVE SURG SZ 7.5 CREAM SYNTHETIC LF PF PROTEXIS PI M2D73PM75","2","1","1","EA","","HBROR - A4C3-13051084","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10885380027406GLOVE SURG SZ 7.5 BLUE W/NEU-THERA LF PF ST PROTEXIS 2D73EB75","2","1","1","EA","","HBROR - A4C3-20051133","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031060357Sut Pds Ii 5-0 Rb-1ndl 27in Z3 03h 36pk/BxZ303H","4","2","2","EA","","HBROR - A4C5-10017407","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031060494Sut Pds Ii 2-0 Sh Ndl27in Z317 H 36pk/BxZ317H","4","0","4","EA","","HBROR - A4C5-4017486","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031060470Sut 3-0 Vio Sa Sh Pds Ii 27in MonocrylZ316H","2","0","2","EA","","HBROR - A4C5-8017444","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031039643Sut Vicryl 4-0 Sh Ndl 27in Undyed J415hJ415H","2","2","0","EA","","HBROR - A4C6-10004653","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031038226Sut Vicryl 4-0 Rb-1 Ndl 27in U Ndyed J214h 36pk/Bx J214H","4","2","2","EA","","HBROR - A4C6-14017451","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031059375SUT MONOCRYL 4-0 PS2 18IN SUT UNDYED MONOFIL ABSORB 1Y496GEANote: Skin202HBROR - A4C6-39000572, 10705031037441SUT CHROMIC 3-0 SH NDL 27IN G122H 36PK/BXG122H","2","2","0","EA","","HBROR - A4C6-34000810","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031051133Sut Chromic 4-0 Rb-1ndl 27in U 203h 36pk/BxU203H","2","0","2","EA","","HBROR - A4C6-42017379","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", Stapler Skin Appose 35 Wide 12/Bx 48/Ca D-8886803712","1","1","0","EA","","HBROR - A5C2-22051924","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","4372027582-1010606HBROR - A5C3-14000532, 00382903051274NDL HYPO 25GX1.5 NON-SAFETY D-376057305127","1","0","8","EA","8452110","","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00382903096534SYRINGE 50ML LL 40/BX 4BX/","2","2","0","CA","","HBROR - A5C3-3000610","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","653","3","0","9","EA","","","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10885380107979Drape Cover Mayo Stand 30/Ca8337","1","0","1","EA","","HBROR - A5C5-8002056","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10885380118791Cover Back Table 65x908186","1","1","0","EA","","HBROR - A5C5-9018262","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10884521700956Sponge Lap Rfd 18x18 Str 5/Pk 40pk/Ca S-INST-0631-118L1818-04P01C-1","2","0","2","PK","","HBROR - A6C1-11050697","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 20192253048596SPONGE GAUZE 4X4IN 12-PLY LF ST CURITY 10/","1","1","0","PK","","HBROR - A6C2-42002329","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","110","3","9","7","EA","","","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",".25x12 Str O-050695DYND50301","1","1","0","EA","","HBROR231312Drain Penrose Lf 0","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","/100 O-00022603743","1","1","0","EA","","HBROR382987Blade Surgical 15 Bx","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00707387444433DRAPE POUCH IOBAN 26658","1","1","0","EA","","HBROR003415","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00653405002171Cord Bipolar 12ft Disp135166","1","0","1","EA","","HBROR010894","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00888937015638Stay Surgical Elastic Single H Ook 12mm Yellow3350-1G","2","0","2","EA","","HBROR014782","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","0","1","EA","","HBROR025178","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00382903051090Ndl St Hypo 27ga/0.5in 100/Bx D-318256-026086305109","1","1","0","EA","","HBROR026086","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 04046963189020Cath Iv 16ga/2.00 Introcan 50/Bx 200/Ca S-4480214251695-02","1","0","1","EA","","HBROR050102","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10705031053014SUT COATED VICRYL PLUS 3-0 SH 27 BX/36 R-000784VCP416H","4","4","0","EA","","HBROR050712","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","1","1","0","EA","","HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable","","1","1","0","PR","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529B","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00801741029752Cath Foley Silc 16fr 5ml 12/Ca N-001480165816","2","2","0","EA","","HBROR053921Chloraprep 26ml Orng St O-050864930815EA101HBROR101539","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00801741029776Cath Foley Sil 20fr 5ml Bal 2w S-226444165820","1","0","1","EA","","HBROR105477","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10080196845460Cath Foley Sil 18fr 5ml Bal 2w AyDYND11503","1","0","1","EA","","HBROR226443","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10195327017095PACK PROCEDURE LITHOTOMY CUSTOM STERILEDYNJ80236","1","1","0","EA","","HBROR239051","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00801741029509BAG DRAINAGE URINE 2000ML 48IN TUBE ANTI REFLUX CHAMB154002","1","0","1","EA","","HBROR315222","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10192253047868Drsg Gauze 5x9 St Xeroform R-0533978884433605","1","0","1","EA","","HBROR315421","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10080196692378Dressing Roll Sof-Form 2in 12/Bx R-002004NON25496","1","0","1","EA","","HBROR341740","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10885380142994Drape Lithotomy 35x44x102in Lf St Disp29455","1","0","1","EA","","HBROR357149","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10080196291588Lube Jelly 2oz St Flip Top Tub E O-051123 R-395032 MDS032285","1","1","0","EA","","HBROR395053","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 10080196845095DRESSING GAUZE ROLL 3.4INX3.6YD 6 PLY COTTON LF ST BUNON25861","1","1","0","EA","","HBROR422025","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 80080196743512DRAPE UTILITY TOWEL SURGICAL 50/CA R-002412DYNJP2408","2","2","0","PH","","HBROR443605","Required"
"M-67342","SLING MALE - FIGLER, B","Supply / Disposable",", 00801741019944CATH BAL 16FR 5CC LUBRI-SIL COUNCILL 2 WAY FOLEY R-050172L16","1","0","1","EA","","HBROR448070","Required"
"M-67342","SLING MALE - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67342","SLING MALE - FIGLER, B","Drug / Medication","bupivacaine (MARCAINE-PF) injection 0.5% (1 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67342","SLING MALE - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-67342","SLING MALE - FIGLER, B","Drug / Medication","mineral oil, light sterile (MURI-LUBE OIL) (10 mL)","1","1","0","EA","","Pharmacy","Open"
"M-67342","SLING MALE - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","1","1","0","EA","","Pharmacy","Open"
